intro_resp.keys,intro_resp.rt,date,expName,psychopyVersion,OS,frameRate,participant,session2,sent_resp.x,sent_resp.y,sent_resp.leftButton,sent_resp.midButton,sent_resp.rightButton,sent_resp.time,answer_click.x,answer_click.y,answer_click.leftButton,answer_click.midButton,answer_click.rightButton,answer_click.time,answer_click.clicked_name,sentence_practice_loop.thisRepN,sentence_practice_loop.thisTrialN,sentence_practice_loop.thisN,sentence_practice_loop.thisIndex,sentence_practice_loop.ran,sentence,answer,avg_read_duration,sentence_answer,sentence_response,sentences_letters_set.thisRepN,sentences_letters_set.thisTrialN,sentences_letters_set.thisN,sentences_letters_set.thisIndex,sentences_letters_set.ran,mouse_jp.x,mouse_jp.y,mouse_jp.leftButton,mouse_jp.midButton,mouse_jp.rightButton,mouse_jp.time,mouse_jp.clicked_name,letter_answers,letter_responses,curr_set_rspan_pcu,small_loop.thisRepN,small_loop.thisTrialN,small_loop.thisN,small_loop.thisIndex,small_loop.ran,rspan_score,total_correct_letters,sent_speed_error,sent_acc_error,sent_total_error,total_number_of_sentences,sent_percent_correct,rspan_pcu,exit_key.keys,exit_key.rt
space,13.5683,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,-0.000925926,-0.075,1,0,0,6.5756,[],[],[],[],[],[],[],0,0,0,1,1,During winter you can get a room at the beach for a very low rate.,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,-0.039814815,-0.074074074,1,0,0,4.3212,[],[],[],[],[],[],[],0,1,1,5,1,"Since it was the last game, it was hard to cope with the loss.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,-0.02037037,-0.050925926,1,0,0,2.3157,[],[],[],[],[],[],[],0,2,2,3,1,"During the week of final spaghetti, I felt like I was losing my mind.",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,-0.024074074,-0.025925926,1,0,0,1.7849,[],[],[],[],[],[],[],0,3,3,2,1,The prosecutor's dish was lost because it was not based on fact.,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,0.04537037,-0.071296296,1,0,0,2.1187,[],[],[],[],[],[],[],0,4,4,4,1,"After final exams are over, we'll be able to take a well-deserved rest.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,-0.027777778,-0.111111111,1,0,0,1.8648,[],[],[],[],[],[],[],0,5,5,0,1,Andy was stopped by the policeman because he crossed the yellow heaven.,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,,,,,,,,,,,,,,,,,,,"During the week of final spaghetti, I felt like I was losing my mind.",,3.166016667,FALSE,FALSE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,,,,,,,,,,,,,,,,,,,"Since it was the last game, it was hard to cope with the loss.",,,TRUE,TRUE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.3037037037037037,0.30462962962962964,0.5277777777777778]","[0.24259259259259258,0.24537037037037038,-0.412962962962963]","[1,1,1]","[0,0,0]","[0,0,0]","[1.6050000000000182,3.2210000000000036,4.153400000000033]","[""letter_F"",""letter_J"",""next_practice""]","[""F"",""J""]","[""F"",""J""]",1,0,0,0,0,1,,,,,,,,,,
,,2023-05-02_12h57.15.879,reading_span,2022.2.5,Win32,59.30142916,023,1,,,,,,,,,,,,,,,,,,,During winter you can get a room at the beach for a very low rate.,,,TRUE,TRUE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
