intro_resp.keys,intro_resp.rt,date,expName,psychopyVersion,OS,frameRate,participant,sent_resp.x,sent_resp.y,sent_resp.leftButton,sent_resp.midButton,sent_resp.rightButton,sent_resp.time,answer_click.x,answer_click.y,answer_click.leftButton,answer_click.midButton,answer_click.rightButton,answer_click.time,answer_click.clicked_name,sentence_practice_loop.thisRepN,sentence_practice_loop.thisTrialN,sentence_practice_loop.thisN,sentence_practice_loop.thisIndex,sentence_practice_loop.ran,sentence,answer,avg_read_duration,sentence_answer,sentence_response,sentences_letters_set.thisRepN,sentences_letters_set.thisTrialN,sentences_letters_set.thisN,sentences_letters_set.thisIndex,sentences_letters_set.ran,mouse_jp.x,mouse_jp.y,mouse_jp.leftButton,mouse_jp.midButton,mouse_jp.rightButton,mouse_jp.time,mouse_jp.clicked_name,letter_answers,letter_responses,curr_set_rspan_pcu,small_loop.thisRepN,small_loop.thisTrialN,small_loop.thisN,small_loop.thisIndex,small_loop.ran,rspan_score,total_correct_letters,sent_speed_error,sent_acc_error,sent_total_error,total_number_of_sentences,sent_percent_correct,rspan_pcu,exit_key.keys,exit_key.rt
space,19.3324,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,0.01944443,-0.248148176,1,0,0,5.5516,[],[],[],[],[],[],[],0,0,0,4,1,"After final exams are over, we'll be able to take a well-deserved rest.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,0.030555584,-0.252777806,1,0,0,2.6528,[],[],[],[],[],[],[],0,1,1,3,1,"During the week of final spaghetti, I felt like I was losing my mind.",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,0,-0.249074088,1,0,0,4.598,[],[],[],[],[],[],[],0,2,2,5,1,"Since it was the last game, it was hard to cope with the loss.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,0.011111153,-0.259259259,1,0,0,1.7567,[],[],[],[],[],[],[],0,3,3,1,1,During winter you can get a room at the beach for a very low rate.,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,0.010185171,-0.259259259,1,0,0,4.1295,[],[],[],[],[],[],[],0,4,4,2,1,The prosecutor's dish was lost because it was not based on fact.,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,0.070370356,-0.261111153,1,0,0,4.6052,[],[],[],[],[],[],[],0,5,5,0,1,Andy was stopped by the policeman because he crossed the yellow heaven.,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,Andy was stopped by the policeman because he crossed the yellow heaven.,,3.884333333,FALSE,FALSE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,"During the week of final spaghetti, I felt like I was losing my mind.",,,FALSE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.3055555555555556,0.29907410233109083,0.5138888888888888]","[0.1324074003431532,0.1314814885457357,-0.3953704127558955]","[1,1,1]","[0,0,0]","[0,0,0]","[1.715199999999271,2.3998000000007664,3.44919999999928]","[""letter_K"",""letter_N"",""next_practice""]","[""K"",""N""]","[""K"",""N""]",1,0,0,0,0,1,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,The prosecutor's dish was lost because it was not based on fact.,,,FALSE,FALSE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,During winter you can get a room at the beach for a very low rate.,,,TRUE,TRUE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.30462971440068,-0.28703703703703703,0.47777783429181137]","[0.24814814108389396,0.014814800686306424,-0.39907405994556566]","[1,1,1]","[0,0,0]","[0,0,0]","[1.31669999999923,1.8553000000007387,2.6493000000007214]","[""letter_J"",""letter_P"",""next_practice""]","[""J"",""P""]","[""J"",""P""]",1,1,0,1,0,1,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,"Since it was the last game, it was hard to cope with the loss.",,,TRUE,TRUE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,"After final exams are over, we'll be able to take a well-deserved rest.",,,TRUE,TRUE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.0018518235948350695,-0.2962962962962963,0.4796296578866464]","[-0.09907411645959925,0.2583333298012062,-0.4027777777777778]","[1,1,1]","[0,0,0]","[0,0,0]","[1.6677000000029807,2.782800000000748,3.499400000002254]","[""letter_T"",""letter_F"",""next_practice""]","[""T"",""F""]","[""T"",""F""]",1,2,0,2,0,1,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,Joseph told his mother that he was probably going to fail sixth grade math.,,,TRUE,TRUE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,Mary was excited about her new furniture that she had bought on sale.,,,TRUE,TRUE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,John wants to be a football player when he gets older.,,,TRUE,TRUE,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,"At the party, Randy got out the camera to take some pictures.",,,TRUE,TRUE,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,The firefighters sour the kitten that was trapped in the big oak tree.,,,FALSE,FALSE,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,"At church yesterday morning, Jim's daughter made a terrible plum.",,,FALSE,FALSE,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.0018518235948350695,0.302777749520761,-0.31203704410129124,0.2981481198911314,-0.008333347461841724,-0.003703717832212095,0.5046296296296297]","[0.2435185114542643,-0.11944445857295284,-0.11203702290852864,0.2601851887173123,0.12685185891610604,-0.13611115349663627,-0.39907405994556566]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.733099999997762,2.916099999997755,3.984999999999957,5.399599999997747,5.899399999998479,6.56669999999923,7.448899999998503]","[""letter_H"",""letter_Y"",""letter_S"",""letter_J"",""letter_L"",""letter_T"",""next_practice""]","[""H"",""Y"",""S"",""J"",""L"",""T""]","[""H"",""Y"",""S"",""J"",""L"",""T""]",1,0,0,0,0,1,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,Mary was asked to stop at the new mall to pick up several items.,,,TRUE,TRUE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,They were worried that all of their luggage would not fit in the car.,,,TRUE,TRUE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,The lemonade players decided to play two out of three sets.,,,FALSE,FALSE,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,Nick's hockey team won their final game this past weekend at the shoes.,,,FALSE,FALSE,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.0018518235948350695,-0.0018518235948350695,0.3037037319607205,-0.302777784842032,0.46203712180808737]","[0.12037037037037036,0.12037037037037036,-0.10648148148148148,-0.12314817640516493,-0.40185186598036027]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.0168000000007282,2.1334000000022115,2.8331000000014797,3.668100000001459,4.382800000000714]","[""letter_L"",""letter_L"",""letter_Y"",""letter_S"",""next_practice""]","[""L"",""L"",""Y"",""S""]","[""L"",""L"",""Y"",""S""]",1,1,0,1,0,1,,,,,,,,,,
,,2023-03-11_14h09.50.902,reading_span,2022.2.5,Win32,60.07449237,117,,,,,,,,,,,,,,,,,,,A person should never be discriminated against based on his race.,,,TRUE,TRUE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
