intro_resp.keys,intro_resp.rt,date,expName,psychopyVersion,OS,frameRate,participant,session2,sent_resp.x,sent_resp.y,sent_resp.leftButton,sent_resp.midButton,sent_resp.rightButton,sent_resp.time,answer_click.x,answer_click.y,answer_click.leftButton,answer_click.midButton,answer_click.rightButton,answer_click.time,answer_click.clicked_name,sentence_practice_loop.thisRepN,sentence_practice_loop.thisTrialN,sentence_practice_loop.thisN,sentence_practice_loop.thisIndex,sentence_practice_loop.ran,sentence,answer,avg_read_duration,sentence_answer,sentence_response,sentences_letters_set.thisRepN,sentences_letters_set.thisTrialN,sentences_letters_set.thisN,sentences_letters_set.thisIndex,sentences_letters_set.ran,mouse_jp.x,mouse_jp.y,mouse_jp.leftButton,mouse_jp.midButton,mouse_jp.rightButton,mouse_jp.time,mouse_jp.clicked_name,letter_answers,letter_responses,curr_set_rspan_pcu,small_loop.thisRepN,small_loop.thisTrialN,small_loop.thisN,small_loop.thisIndex,small_loop.ran,rspan_score,total_correct_letters,sent_speed_error,sent_acc_error,sent_total_error,total_number_of_sentences,sent_percent_correct,rspan_pcu,exit_key.keys,exit_key.rt
space,1.8784,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,0.307777778,-0.2,1,0,0,1.4739,[],[],[],[],[],[],[],0,0,0,5,1,"Since it was the last game, it was hard to cope with the loss.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,0.466666667,-0.208888889,1,0,0,0.251,[],[],[],[],[],[],[],0,1,1,1,1,During winter you can get a room at the beach for a very low rate.,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,0.467777778,-0.208888889,1,0,0,0.1821,[],[],[],[],[],[],[],0,2,2,4,1,"After final exams are over, we'll be able to take a well-deserved rest.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,0.467777778,-0.208888889,1,0,0,0.1128,[],[],[],[],[],[],[],0,3,3,2,1,The prosecutor's dish was lost because it was not based on fact.,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,0.467777778,-0.208888889,1,0,0,0.1818,[],[],[],[],[],[],[],0,4,4,0,1,Andy was stopped by the policeman because he crossed the yellow heaven.,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,0.467777778,-0.207777778,1,0,0,0.0466,[],[],[],[],[],[],[],0,5,5,3,1,"During the week of final spaghetti, I felt like I was losing my mind.",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,"After final exams are over, we'll be able to take a well-deserved rest.",,0.378883333,TRUE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,"Since it was the last game, it was hard to cope with the loss.",,,TRUE,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.4811111111111111],[-0.39222222222222225],[1],[0],[0],[1.1037999999988841],"[""next_practice""]","[""T"",""T""]",[],0,0,0,0,0,1,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,During winter you can get a room at the beach for a very low rate.,,,TRUE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,"During the week of final spaghetti, I felt like I was losing my mind.",,,FALSE,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.49444444444444446],[-0.3977777777777778],[1],[0],[0],[0.9641999999992592],"[""next_practice""]","[""H"",""S""]",[],0,1,0,1,0,1,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,The prosecutor's dish was lost because it was not based on fact.,,,FALSE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,Andy was stopped by the policeman because he crossed the yellow heaven.,,,FALSE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.48777777777777775],[-0.3877777777777778],[1],[0],[0],[2.0799000000003716],"[""next_practice""]","[""P"",""N""]",[],0,2,0,2,0,1,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,Doug helped his family dig in their backyard for their new swimming pool.,,,TRUE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,"When it is cold, my mother always makes me wear a cap on my head.",,,TRUE,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,The college students went to New York in March and it snowed.,,,TRUE,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,Mary was asked to stop at the new mall to pick up several items.,,,TRUE,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.47444444444444445],[-0.4077777777777778],[1],[0],[0],[0.7490000000000094],"[""next_practice""]","[""S"",""H"",""P"",""N""]",[],0,0,0,0,0,1,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,"On warm sunny afternoons, I like to walk in the park.",,,TRUE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,The children entered in a talent contest to win a trip to Disney World.,,,TRUE,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,John wants to be a football player when he gets older.,,,TRUE,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,Kristen dropped her parents off at the love for their annual vacation.,,,FALSE,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_02h41.37.786,reading_span,2022.2.5,Win32,61.03515625,130,1,,,,,,,,,,,,,,,,,,,Raising children requires a lot of dust and the ability to be firm.,,,FALSE,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
