intro_resp.keys,intro_resp.rt,date,expName,psychopyVersion,OS,frameRate,participant,session2,sent_resp.x,sent_resp.y,sent_resp.leftButton,sent_resp.midButton,sent_resp.rightButton,sent_resp.time,answer_click.x,answer_click.y,answer_click.leftButton,answer_click.midButton,answer_click.rightButton,answer_click.time,answer_click.clicked_name,sentence_practice_loop.thisRepN,sentence_practice_loop.thisTrialN,sentence_practice_loop.thisN,sentence_practice_loop.thisIndex,sentence_practice_loop.ran,sentence,answer,avg_read_duration,sentence_answer,sentence_response,sentences_letters_set.thisRepN,sentences_letters_set.thisTrialN,sentences_letters_set.thisN,sentences_letters_set.thisIndex,sentences_letters_set.ran,mouse_jp.x,mouse_jp.y,mouse_jp.leftButton,mouse_jp.midButton,mouse_jp.rightButton,mouse_jp.time,mouse_jp.clicked_name,letter_answers,letter_responses,curr_set_rspan_pcu,small_loop.thisRepN,small_loop.thisTrialN,small_loop.thisN,small_loop.thisIndex,small_loop.ran,rspan_score,total_correct_letters,sent_speed_error,sent_acc_error,sent_total_error,total_number_of_sentences,sent_percent_correct,rspan_pcu,exit_key.keys,exit_key.rt
space,49.9194,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,0.14966885,-0.145859646,0,0,1,10.5317,"[-0.47513373480902776,-0.47513373480902776,-0.4830508083767361,-0.4830508083767361,-0.4575750732421875,-0.4581306287977431,-0.4581306287977431,-0.4581306287977431,-0.4581306287977431,-0.4581306287977431,-0.4581306287977431,-0.4581306287977431,-0.4581306287977431,-0.4581306287977431,-0.4535228474934896,-0.4535228474934896,-0.49277303059895833,-0.49277303059895833,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264,-0.5022915988498264]","[-0.19054829915364582,-0.19054829915364582,-0.20002855088975693,-0.20002855088975693,-0.20844557020399307,-0.20844557020399307,-0.20844557020399307,-0.20844557020399307,-0.20844557020399307,-0.20844557020399307,-0.20844557020399307,-0.20844557020399307,-0.20844557020399307,-0.20844557020399307,-0.21335069444444443,-0.21335069444444443,-0.21744303385416666,-0.21744303385416666,-0.20481153700086804,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695,-0.20370042588975695]","[1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2.257699999988091,2.390999999999991,4.391900000005961,4.508299999982114,5.407699999988068,5.526299999982115,5.641400000005973,5.7419000000059555,5.824299999982117,5.909099999994055,5.992400000005972,6.059199999988095,6.141799999982112,6.224699999988076,7.40809999999405,7.542099999994036,10.325099999994052,10.458699999988085,12.87579999998212,13.026599999994033,13.325699999988075,13.443000000000012,13.542299999982134,13.625599999994051,13.70879999998212,13.775599999994057,13.87609999999404,13.942299999982112,14.042299999982134,14.093099999994052,14.159099999994055,14.259900000005956,22.29400000000001,22.343199999988087,22.410799999982117,22.47690000000597,22.559900000005968,22.61009999999405]","[""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE"",""prac_TRUE""]",0,0,0,5,1,"Since it was the last game, it was hard to cope with the loss.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,-0.053953925,-0.044424065,1,0,0,12.6229,[],[],[],[],[],[],[],0,1,1,2,1,The prosecutor's dish was lost because it was not based on fact.,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,0.055811768,-0.113063761,1,0,0,4.2219,[],[],[],[],[],[],[],0,2,2,0,1,Andy was stopped by the policeman because he crossed the yellow heaven.,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,-0.010574137,-0.127147624,1,0,0,4.9734,[],[],[],[],[],[],[],0,3,3,3,1,"During the week of final spaghetti, I felt like I was losing my mind.",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,0.183832669,-0.253766208,1,0,0,3.5562,[],[],[],[],[],[],[],0,4,4,1,1,During winter you can get a room at the beach for a very low rate.,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,-0.040881009,-0.191835531,1,0,0,4.5743,[],[],[],[],[],[],[],0,5,5,4,1,"After final exams are over, we'll be able to take a well-deserved rest.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,"After final exams are over, we'll be able to take a well-deserved rest.",,6.748066667,TRUE,TRUE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,Andy was stopped by the policeman because he crossed the yellow heaven.,,,FALSE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.005494113498263889,0.30411980523003473,0.494512939453125]","[0.13785746256510417,0.1186411878797743,-0.40544019911024304]","[1,1,1]","[0,0,0]","[0,0,0]","[1.6823999999761554,3.1172999999820945,4.483299999982137]","[""letter_L"",""letter_N"",""next_practice""]","[""L"",""N""]","[""L"",""N""]",1,0,0,0,0,1,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,"Since it was the last game, it was hard to cope with the loss.",,,TRUE,TRUE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,"During the week of final spaghetti, I felt like I was losing my mind.",,,FALSE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.2934234619140625,0.3164546712239583,0.4853366427951389]","[0.1493796115451389,0.012114189995659722,-0.39574869791666667]","[1,1,1]","[0,0,0]","[0,0,0]","[2.9664999999999964,4.066700000017875,5.4163000000119155]","[""letter_K"",""letter_R"",""next_practice""]","[""K"",""R""]","[""K"",""R""]",1,1,0,1,0,1,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,During winter you can get a room at the beach for a very low rate.,,,TRUE,TRUE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,The prosecutor's dish was lost because it was not based on fact.,,,FALSE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.3030244954427083,-0.0063165283203125,0.4592484537760417]","[0.1425450642903646,-0.11792188856336805,-0.385037841796875]","[1,1,1]","[0,0,0]","[0,0,0]","[1.9172000000178855,2.816400000005956,3.666900000005967]","[""letter_K"",""letter_T"",""next_practice""]","[""P"",""T""]","[""K"",""T""]",0.5,2,0,2,0,1,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,"When John and Amy moved to Canada, their wish had a huge garage sale.",,,FALSE,FALSE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,I took my little purple to the ice cream store to get a cone.,,,FALSE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,Kristen dropped her parents off at the love for their annual vacation.,,,FALSE,FALSE,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-03-11_14h22.49.081,reading_span,2022.2.5,MacIntel,59.99160118,112,1,,,,,,,,,,,,,,,,,,,"After being ill, Suzy hoped to catch up on her work over the weekend.",,,TRUE,TRUE,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
