intro_resp.keys,intro_resp.rt,date,expName,psychopyVersion,OS,frameRate,participant,session2,sent_resp.x,sent_resp.y,sent_resp.leftButton,sent_resp.midButton,sent_resp.rightButton,sent_resp.time,answer_click.x,answer_click.y,answer_click.leftButton,answer_click.midButton,answer_click.rightButton,answer_click.time,answer_click.clicked_name,sentence_practice_loop.thisRepN,sentence_practice_loop.thisTrialN,sentence_practice_loop.thisN,sentence_practice_loop.thisIndex,sentence_practice_loop.ran,sentence,answer,avg_read_duration,sentence_answer,sentence_response,sentences_letters_set.thisRepN,sentences_letters_set.thisTrialN,sentences_letters_set.thisN,sentences_letters_set.thisIndex,sentences_letters_set.ran,mouse_jp.x,mouse_jp.y,mouse_jp.leftButton,mouse_jp.midButton,mouse_jp.rightButton,mouse_jp.time,mouse_jp.clicked_name,letter_answers,letter_responses,curr_set_rspan_pcu,small_loop.thisRepN,small_loop.thisTrialN,small_loop.thisN,small_loop.thisIndex,small_loop.ran,rspan_score,total_correct_letters,sent_speed_error,sent_acc_error,sent_total_error,total_number_of_sentences,sent_percent_correct,rspan_pcu,exit_key.keys,exit_key.rt
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,The prosecutor's dish was lost because it was not based on fact.,,,FALSE,FALSE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,"During the week of final spaghetti, I felt like I was losing my mind.",,,FALSE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.28888888888888886,-0.30462962962962964,0.4824074074074074]","[-0.10833333333333334,0.006481481481481481,-0.387037037037037]","[1,1,1]","[0,0,0]","[0,0,0]","[2.1996999999999503,3.166499999999985,4.148899999999884]","[""letter_S"",""letter_P"",""next_practice""]","[""R"",""P""]","[""S"",""P""]",0.5,1,0,1,0,1,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,During winter you can get a room at the beach for a very low rate.,,,TRUE,TRUE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,"Since it was the last game, it was hard to cope with the loss.",,,TRUE,TRUE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.29814814814814816,0.009259259259259259,0.4703703703703704]","[0.23981481481481481,0.13703703703703704,-0.3925925925925926]","[1,1,1]","[0,0,0]","[0,0,0]","[1.7834000000001424,2.6676000000001068,3.4828000000000543]","[""letter_F"",""letter_L"",""next_practice""]","[""F"",""L""]","[""F"",""L""]",1,2,0,2,0,1,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,Carol will ask her sneaker how much the flight to Mexico will cost.,,,FALSE,FALSE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,"It was a clear night, and we could see the stars in the sky.",,,TRUE,TRUE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,The seventh graders had to build a volcano for their science class.,,,TRUE,TRUE,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,I told the class that they would get a surprise if they were orange.,,,FALSE,FALSE,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2972222222222222,0.287962962962963,-0.28888888888888886,-0.2898148148148148,0.5111111111111111]","[0.025,0.24259259259259258,0.25555555555555554,0.25555555555555554,-0.39166666666666666]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[3.367500000000007,4.1573000000000775,5.033800000000042,5.317100000000096,6.282899999999927]","[""letter_R"",""letter_J"",""letter_F"",""letter_F"",""next_practice""]","[""R"",""J"",""F"",""F""]","[""R"",""J"",""F"",""F""]",1,0,0,0,0,1,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,"Martha went to the concert, but ate to bring a thick sweater.",,,FALSE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,The lemonade players decided to play two out of three sets.,,,FALSE,TRUE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,Kristen dropped her parents off at the love for their annual vacation.,,,FALSE,TRUE,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,The firefighters sour the kitten that was trapped in the big oak tree.,,,FALSE,FALSE,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,Sara wanted her mother to read her a window before going to sleep.,,,FALSE,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,"On warm sunny afternoons, I like to walk in the park.",,,TRUE,TRUE,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.29814814814814816,0.29444444444444445,-0.011111111111111112,-0.31296296296296294,-0.287962962962963,0.4842592592592593]","[0.019444444444444445,0.24074074074074073,0.2388888888888889,0.2490740740740741,-0.10462962962962963,-0.3888888888888889]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[7.839899999999943,8.967399999999941,9.485000000000014,10.291199999999947,11.256699999999967,12.050399999999911]","[""letter_R"",""letter_J"",""letter_H"",""letter_F"",""letter_S"",""next_practice""]","[""P"",""H"",""P"",""J"",""F"",""S""]","[""R"",""J"",""H"",""F"",""S""]",0,1,0,1,0,1,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,I took my little purple to the ice cream store to get a cone.,,,FALSE,FALSE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,Wendy went to check her mail but all she received were cats.,,,FALSE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,The printer sprinted when he tried to print out his report last night.,,,FALSE,TRUE,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,He wrecked his car because he was going too fast in the rain.,,,TRUE,TRUE,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,"When John and Amy moved to Canada, their wish had a huge garage sale.",,,FALSE,TRUE,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.28888888888888886,-0.3101851851851852,-0.2953703703703704,-0.3138888888888889,-0.003703703703703704,0.5101851851851852]","[-0.10648148148148148,0.25092592592592594,-0.12037037037037036,0.1537037037037037,0.24444444444444444,-0.41203703703703703]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[2.3998999999999455,3.36689999999993,7.307399999999916,8.017399999999952,8.763699999999972,9.566800000000057]","[""letter_Y"",""letter_F"",""letter_S"",""letter_K"",""letter_H"",""next_practice""]","[""Y"",""S"",""K"",""H"",""H""]","[""Y"",""F"",""S"",""K"",""H""]",0.4,2,0,2,0,1,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,Harry plans to play a lot of golf when he retires from his job.,,,TRUE,TRUE,0,0,0,0,1,,,,,,,,,,,,,,,,4,6,2,4,6,15,60,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,The children entered in a talent contest to win a trip to Disney World.,,,TRUE,TRUE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,My mother and father have always wanted to live near the cup.,,,FALSE,FALSE,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,Peter and Jack ruined the family carwash when they burned the turkey.,,,FALSE,FALSE,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,The boys knew they would have to hurry to make it to the apple on time.,,,FALSE,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,The dogs were very excited about going for a walk in the park.,,,TRUE,TRUE,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.009259259259259259,0.3037037037037037,-0.2935185185185185,-0.014814814814814815,0.012037037037037037,0.4666666666666667]","[0.13055555555555556,-0.1111111111111111,0.012037037037037037,0.011111111111111112,-0.12037037037037036,-0.3962962962962963]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[3.3674000000001456,6.233900000000119,7.016999999999996,7.851699999999937,8.608199999999954,9.432999999999993]","[""letter_L"",""letter_Y"",""letter_P"",""letter_Q"",""letter_T"",""next_practice""]","[""L"",""Y"",""P"",""Q"",""K"",""T""]","[""L"",""Y"",""P"",""Q"",""T""]",0.666666667,0,0,0,0,1,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,Mary was excited about her new furniture that she had bought on sale.,,,TRUE,TRUE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,Catherine dressed up as a scary witch for the Halloween pencil on Friday.,,,FALSE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,"Realizing that she was late, Julia rushed to pick up her child from speaker.",,,FALSE,FALSE,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,Jason broke his arm when he fell from the tree onto the ground.,,,TRUE,TRUE,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.3,0.29444444444444445,-0.004629629629629629,0.007407407407407408,0.5231481481481481]","[0.11944444444444445,0.012037037037037037,0.11851851851851852,0.011111111111111112,-0.41203703703703703]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.9682999999999993,4.008199999999931,4.734899999999868,5.252300000000048,5.774600000000078]","[""letter_K"",""letter_R"",""letter_L"",""letter_Q"",""next_practice""]","[""K"",""R"",""L"",""Q""]","[""K"",""R"",""L"",""Q""]",1,1,0,1,0,1,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,They were worried that all of their luggage would not fit in the car.,,,TRUE,TRUE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,The doctor told my aunt that she would feel better after getting happy.,,,FALSE,TRUE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,Doug helped his family dig in their backyard for their new swimming pool.,,,TRUE,TRUE,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,The tornado came out of nowhere and destroyed our raisin.,,,FALSE,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,The girls were very excited about moving into their new house next week.,,,TRUE,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.29444444444444445,-0.001851851851851852,-0.012962962962962963,0.2972222222222222,0.5194444444444445]","[-0.11851851851851852,-0.1111111111111111,0.11851851851851852,0.11944444444444445,-0.41944444444444445]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[3.7838999999999032,5.2338000000000875,6.208199999999977,7.42759999999987,8.133000000000038]","[""letter_Y"",""letter_T"",""letter_L"",""letter_N"",""next_practice""]","[""Y"",""T"",""N"",""L"",""T""]","[""Y"",""T"",""L"",""N""]",0.4,2,0,2,0,1,,,,,,,,,,
,,2023-04-19_11h42.04.938,reading_span,2022.2.5,Win32,59.38947618,011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,5,5,10,30,66,0.577777778,space,4.2968
